id	filename	md5	size	state
9f17b713-45f1-4495-9008-114706135c12	EVICT_p_TCGAb_329_NSP_GenomeWideSNP_6_C11_1367796.nocnv_grch38.seg.v2.txt	e6678ba920b208d3f685447eeafda176	2778	released
7a775eca-c5cc-411a-8115-4bc449f9ebe9	C494.TCGA-HT-7477-01B-11D-A289-08.4_gdc_realn.bam	8c8d68b36ce5de2f552aff1ed170e831	11386142120	released
6e6cbc16-1d2f-477d-900c-37cb9fbb682b	6e6cbc16-1d2f-477d-900c-37cb9fbb682b.vep.vcf.gz	e34cb2fa87eed9f340e16ff38aa32bdc	1304255	released
507f75de-f366-4be2-b37e-619fd232b759	765d5d82-7fc1-4ed5-afb4-6b7f5e3aa777.htseq.counts.gz	4bcdf181f34798d1e278629900752842	255054	released
40ccee10-1688-4f1b-bdc9-86e7e864c5f2	40ccee10-1688-4f1b-bdc9-86e7e864c5f2.vep.vcf.gz	4223c7d4d0b76882f878c01ac645828c	161302	released
1bc413c7-1cda-4b10-a6f2-5edf576d206e	7e6aa68e-534a-4d49-9461-7c2a4ef1e761.mirbase21.mirnas.quantification.txt	dafae7b3530e9c29736e324f39cc73b2	50264	released
baf85e36-35af-49d7-a1f1-eb577caf0f06	baf85e36-35af-49d7-a1f1-eb577caf0f06.vcf.gz	8503e664f7e28b12ae5c5cd99b48517a	81894	released
2d8af20e-a1d4-4f29-901f-69fa4863af79	SHOUT_p_TCGAb_319_20_21_22_NSP_GenomeWideSNP_6_A11_1365158.grch38.seg.v2.txt	23abfc6f0cade01a6e02642a5851b584	20574	released
c66428e5-4229-4e24-938f-af6dbed482ff	c66428e5-4229-4e24-938f-af6dbed482ff.vcf.gz	1b09399627e4ba36eff5b86f85227fa9	180770	released
5d80034e-19bc-4a25-b13c-e5a877244843	5d80034e-19bc-4a25-b13c-e5a877244843.vcf.gz	95ca16ed95876d582e2980c8dc07acfa	37114	released
a1084194-b08e-4697-b1b3-ba405ceaf1a0	TCGA-HT-8015-01B-11R-A28I-13_mirna_gdc_realn.bam	75319f34e2c68678eb3408842d1e250a	127343468	released
72dd1828-473f-433b-84d0-3fc570a5a1e0	d325976b-fd38-4c14-92db-c37a84bb65c5_gdc_realn_rehead.bam	ea3f299d58cc9e1eb2fca6ccb549fabd	7578590849	released
52ee0e71-0a50-4829-aa0a-343465454b1e	edfac2ec-e503-4e6a-aba7-33fcb0cb617f.FPKM.txt.gz	4cfef209db04f7d005d26c5ad8381e6c	525718	released
bf2b2bd1-b856-4ef8-8ada-469bea396bdd	bf2b2bd1-b856-4ef8-8ada-469bea396bdd.vcf.gz	61b2500767dc2825ba7222ea0329d910	119309	released
e30a0dc0-5494-40be-a8e2-a020f59a02fd	3e3be05e-5043-4061-9c0c-f563d3564bad.mirbase21.mirnas.quantification.txt	3a829992089a5dd8309093a4da726dde	50292	released
3471a0e0-078e-421b-bfc2-697c24d4193d	TCGA-E1-5319-01A-01R-1895-13_mirna_gdc_realn.bam	f44bb7553c4e7baeed1e509c18055892	71032336	released
37d38a6a-1c38-4b8b-b43f-374c7b64a842	de190290-6e24-4346-98ab-0834425ad0b8.mirbase21.isoforms.quantification.txt	25b6383dd15eef6a67d5d239a118ee87	400740	released
bd8462ce-f6f6-4823-ad79-055afd712bcf	CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_E04_780674.nocnv_grch38.seg.v2.txt	35b4c50be1ecce424da8e3f1ae137425	10181	released
b78475a1-927b-4a59-baf4-ac7b394c3747	TCGA-DU-7304-01Z-00-DX1.EA1BD5C1-A8FE-40E1-8287-B703185779CD.svs	b1b97e6ccba26fc7b5e6b5d18f2daae9	439945816	released
67fa3761-744a-45eb-874f-8e876c648088	TCGA-HT-7469-01A-11R-2255-13_mirna_gdc_realn.bam	0cddd6ccf0558439d4240ccbf12be376	335773105	released
471cba38-76bb-4f50-852f-8bc8052736d7	a486379d-d8b0-4e22-805d-3e1400a6b071.FPKM.txt.gz	857a858e6df613327f8af444553d9470	516842	released
706a80df-18fc-48af-b43c-beea120f3760	706a80df-18fc-48af-b43c-beea120f3760.vep.vcf.gz	9e99c82c278f14960a0b364d913d3faa	72391	released
e828d10f-3e78-45c6-b2a4-70bbb59d38eb	jhu-usc.edu_LGG.HumanMethylation450.1.lvl-3.TCGA-CS-5393-01A-01D-1467-05.gdc_hg38.txt	8b9fe3430760b151a4454ec15d918920	141281420	released
022dfc6b-a43f-496d-978c-c4970b64410a	TCGA-LGG.005fcaea-789e-4656-81a2-9ab1116c9fdd.gene_level_copy_number.tsv	873063f757627b7d34b75eb08986db16	3481960	released
2de179b1-0337-4f3b-9543-b1bed2f659ef	nationwidechildrens.org_clinical.TCGA-DB-5278.xml	044d545eabab04e8eac35742ddf2b0ae	43976	released
f7d2b2a9-fbe2-4883-822f-f1929e0b6953	TCGA-RY-A843-01Z-00-DX1.CB0CAD7E-B970-419A-902D-2F97660D2372.svs	17874c7827eefbf110c6f6006d0c5a07	1458651005	released
e2d22d77-5d0a-473b-8f9d-97224b223941	TCGA-DB-5273-01A-01-BS1.21de9b23-ff31-445b-b6f7-2fd7aeaa462d.svs	df3551481f606621f1970f1a5d97dc1b	283479617	released
0594b028-724b-41b5-86fb-2e53c651f06a	C494.TCGA-S9-A7R3-10A-01D-A34M-08.3_gdc_realn.bam	43d67b196a890536cf200b98d222f5e9	14415332014	released
368be39e-7b38-4d36-a759-2cf3730253c7	368be39e-7b38-4d36-a759-2cf3730253c7.vcf.gz	811ad7a853099b8b0df8a0a6ebfe39de	140749	released
f6cb6f70-cf4b-4424-bbfe-bc8d2086c8cc	TCGA-LGG.b20d1a96-d227-4ec4-9090-25cf9ceb42e7.gene_level_copy_number.tsv	48d15115104a2345793d58f26f0594d7	3482242	released
bb7a0cdf-8c1b-487b-859c-4270afa7c92e	bb7a0cdf-8c1b-487b-859c-4270afa7c92e.vep.vcf.gz	f340913b22cd782ae84eec4d4afd6d36	818526	released
206be4fd-9f8c-4e7c-9520-46a2fdbf2a40	206be4fd-9f8c-4e7c-9520-46a2fdbf2a40.vep.vcf.gz	b065000c0490546bd9752ba136a644c2	81673	released
cde9ccb0-a589-440d-b5b6-42203d039a32	cde9ccb0-a589-440d-b5b6-42203d039a32.vep.vcf.gz	4e2c5056dea3764be9e2a52717f8a92a	50435	released
121047cc-a398-48b1-bc38-37aa5e886f83	CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_C10_780588.grch38.seg.v2.txt	e7e4d29f3eb5cf13ac901c1d0cda00a7	46805	released
fe8a985d-f3bd-4780-a8be-e5ed939e9caf	TCGA-HT-8011-01A-01-BS1.aa8d2038-e32e-4150-aa91-9c2b4d023e00.svs	ca36efa12849fec2c8d394a2072df31d	504782581	released
269af1da-4544-4330-8d5b-64e8b9a3de34	nationwidechildrens.org_clinical.TCGA-VW-A8FI.xml	341e8d9db1d24957f63f2f2590dcc9d6	33450	released
542114c5-0ab7-4fd8-b527-a4706e4b8c42	TCGA-HT-8109-01A-01-TS1.107d7a25-17dc-4e17-969c-aa8eb0a8c2eb.svs	ee091cca49a343f3025f6a705aa35ae3	311829391	released
266cd14b-cd96-4ece-ba90-6f3b6a0986e3	5651fc5b-777c-4df9-9c73-70a2211f7814.htseq.counts.gz	fbd9d771418dd15f7c3408478c336308	256022	released
f08166dc-8052-44d8-a3b6-3069f21effda	509b6966-7448-4053-abb3-d94b062e0019.mirbase21.mirnas.quantification.txt	e3bbb83eb3bad55b9736296aa01e7752	50689	released
78fde4ce-abcf-41f2-bdf4-7d0687d8b8fc	nationwidechildrens.org_clinical.TCGA-HT-8104.xml	fc3e8b8965baeded92b1cdc24e62bc79	35269	released
6f7f16bd-bb74-4610-8cbf-0842c5fcaff0	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_B01_729622.nocnv_grch38.seg.v2.txt	39c5161ce29db333006aff1c5acc8c97	5636	released
cd63b9b5-881c-42e7-839d-d609ab899843	2bd3e9ae-55dd-4596-8102-0707453e06e2_gdc_realn_rehead.bam	e118e24db6575eb003c14caffabe6855	11001147707	released
9f9f2294-3caf-4485-be53-f3ec953c377d	900e6a24-1504-4c2d-85dd-b1c6088339b2.htseq.counts.gz	ad6ff67d29b814fb7b364b049bfe6f09	260673	released
c709a51a-1c4d-4e37-909b-7437deae4ce4	31ef0136-6bc5-4145-b2c7-e238dd64d408.FPKM-UQ.txt.gz	bf795f2db2ea0d155d645fe563e05b40	539119	released
85c7f976-4a16-418a-bc2c-1e4ea02750a5	TCGA-DB-5281-01A-01R-1469-13_mirna_gdc_realn.bam	121fe47ea261153b488c68843b0ee7b3	84030838	released
656988df-5c80-4b66-aefd-a673bd209ae1	TCGA-TM-A84R-01Z-00-DX1.26D7F00E-85DD-49E9-BCA3-AAA25ECD2E5F.svs	ff6beb64785c789999bc5808a66db9ba	1073729827	released
59a20050-184f-4825-99dd-6f5fb291e0c1	TCGA-LGG.48caf96d-2aed-41e9-a88e-54efadcc0007.ascat2.allelic_specific.seg.txt	3c495d1a73a0a010a65bc0be3587a58b	8192	released
fa3aff19-2ccb-4871-87c5-f12922d088fd	fa3aff19-2ccb-4871-87c5-f12922d088fd.vcf.gz	61736ce222194b9a1d79c8595562840b	88804	released
27095801-0770-4e0b-9411-65b5f69a7e56	PHYLE_p_TCGA_189_193_Rec_SNP_N_GenomeWideSNP_6_E01_932484.grch38.seg.v2.txt	950fb944292e2d81d8a94cb11fa751d5	65296	released
ebb65f48-95e6-48cf-8e68-263656b62f81	C494.TCGA-DB-A64R-10A-01D-A29Q-08.1_gdc_realn.bam	19df0ded6af743f114178360bc085012	10239043741	released
a7facf7a-01d5-4920-af9d-4693ea5e6e2a	a7facf7a-01d5-4920-af9d-4693ea5e6e2a.vep.vcf.gz	5ce771b71fb17206e7f5791fe16190a7	187194	released
6fb25465-0795-465f-a205-bb8b228bb606	6fb25465-0795-465f-a205-bb8b228bb606.vep.vcf.gz	ec6c70d549340b47226347c54d487192	824659	released
3cae5400-7698-4cb8-9243-d23ff754df47	3cae5400-7698-4cb8-9243-d23ff754df47.vcf.gz	76b2b3eb64e5595007c11b241a30de10	122769	released
b5c56b02-bc8f-44d3-806e-4477c829e72c	b5c56b02-bc8f-44d3-806e-4477c829e72c.vep.vcf.gz	4c9d88c8a54ee67391d62b1875341498	162035	released
86aa5c2c-790e-48c8-98db-2760ea287cfa	TCGA-LGG.be17c1f3-df4b-4a47-b4b3-c923876c4ad2.ascat2.allelic_specific.seg.txt	fd00ccb1f7dc954ffe37f69e0d4642fb	18072	released
38683884-4a63-4421-b95e-5cf93da9a3be	ba57f120-b348-431e-b7d7-8bae2196480e.htseq.counts.gz	4cf02e9c33cf28c9913a93517a858303	256002	released
df031785-4b9e-4b91-9a74-c0797b89cc57	df031785-4b9e-4b91-9a74-c0797b89cc57.vep.vcf.gz	2210c5c5920ddfea60e8eb577f14568f	725682	released
016d77a0-7399-4a24-98f6-9c452d278410	C494.TCGA-P5-A780-01A-12D-A32B-08.1_gdc_realn.bam	4eb1e0abc995ffe2ecc6285d0872e24c	10000215715	released
31016630-507b-4662-b4e8-99a0da685fab	TCGA-DU-8166-01A-01-TS1.ad9c044a-749f-4693-9af6-7e090fffc6ae.svs	648a597db0bdd107568e0652382cb640	462281879	released
a18beb6d-e8eb-4467-adaa-5f741c193d90	VIBES_p_TCGA_290_291_292_293_S_GenomeWideSNP_6_D06_1362482.nocnv_grch38.seg.v2.txt	ae9b36359ebdcf58f3e225f14065098e	4847	released
633bb355-4f9b-4d79-96a5-c5c41408da36	TCGA-DU-7010-01A-11R-2026-13_mirna_gdc_realn.bam	5bb826a4d197ee1226f3b3cc5696ce45	210277365	released
1cff3428-a2b9-40b5-aec2-b7f889103750	1cff3428-a2b9-40b5-aec2-b7f889103750.vcf	44a502181a6017b6371d57e678c9e754	220216	released
4205c73b-acdc-4a20-8868-e09b0779a8cf	nationwidechildrens.org_biospecimen.TCGA-DU-8167.xml	77fed9c7d2edd5d889b326d3889f47a7	58754	released
e878594d-f29c-4e03-b34c-4ef59eb1faff	EVICT_p_TCGAb_329_NSP_GenomeWideSNP_6_B02_1367750.grch38.seg.v2.txt	e9a42c511d003f5343c505fbbd3b871d	25746	released
bfe88097-3b93-4ed3-9d48-993eb39f6d54	1cbd7d0d-c1a4-4d5b-80f6-0e16a0b3be6c_gdc_realn_rehead.bam	a63cb78a9d7b0fa5d236183da69352f8	9101261806	released
c948ee8c-460e-4bce-9001-94fa50d26bcd	c948ee8c-460e-4bce-9001-94fa50d26bcd.vcf.gz	0c8e0c7e834b0d7386077f8c76af5059	150600	released
25068a27-4a32-49c6-929d-a453602c9cca	nationwidechildrens.org_ssf.TCGA-DU-7302.xml	e752731436c95d0e6b3db3187bf714a8	16927	released
1206e3b5-c6ef-44e7-b2c7-bc03e95f34b6	7c152b1c-7911-4c3c-bf6d-68431ec92f6d.FPKM.txt.gz	33515941f680fc30aa70fa8bbe25bd2c	530146	released
3408795f-b36e-488c-92ed-ebc65f6e4022	TCGA-LGG.d2e9b132-139d-4803-ba2c-1ba6bbab965b.gene_level_copy_number.tsv	2ebfb7acea9ec69e564d6c23446ea7c8	3482137	released
7c8ff9f9-dab8-4790-b710-12873bd7243b	TSUBA_p_TCGA352_119_144_221_NSP_GenomeWideSNP_6_A02_1377056.nocnv_grch38.seg.v2.txt	5b7294b418ead37d8fe865dfdd3b09b0	3330	released
d4515e74-0ad5-454c-86df-de26754f0f29	TCGA-LGG.79e0bd57-c9bd-43fb-93d6-1b8080f08df6.gene_level_copy_number.tsv	827bc63792d403f8b98782eb84bd4521	3482152	released
4d0807ca-ee16-4a38-87cf-6a760abb70b4	4d0807ca-ee16-4a38-87cf-6a760abb70b4.vcf.gz	1607856b0d1febc5bc1dd1c71f5fd67e	1335933	released
eaaeb055-3c59-4d7b-8fcc-cb06b90f59e2	eaaeb055-3c59-4d7b-8fcc-cb06b90f59e2.vcf	3ffe985ab6399053c86ea8443acfaf4d	218476	released
4b305806-996b-4c16-b830-f3a6d149a0ca	d17476f3-cf5a-47e2-8be6-1a2ae1019231.mirbase21.isoforms.quantification.txt	16e8d1019eb65488165221038356f2c5	367211	released
cf2b6d5a-5097-480d-bee9-02cc328256a7	cf2b6d5a-5097-480d-bee9-02cc328256a7.vcf.gz	85c72ba6d23517a26404b8e5df5c7cfc	31633	released
91a24796-c99b-4d14-9d99-0d927c103ccc	91a24796-c99b-4d14-9d99-0d927c103ccc.vep.vcf.gz	1f454865a9e658a97d9bfece654d51fb	83203	released
834f38b9-2492-4d65-8092-5a373c5ec285	TCGA-DB-A75L-01A-11R-A32L-13_mirna_gdc_realn.bam	44f5d26041883c2f756b134f2250bf17	211232084	released
caf4ad8c-760b-41e7-8ce8-45d5e13fd02b	TCGA-DB-A64W-01A-01-TSA.FA725452-AD49-4C2B-975F-0A55DEBF5211.svs	8055d49030337b0cb726814425ba7b50	488904139	released
08c52e74-de56-4030-8b96-4ec91b9dc16c	TCGA-P5-A781-01A-11R-A32L-13_mirna_gdc_realn.bam	e671097694a9fe838aabb68c38ac15ba	136687502	released
3644e90e-34bc-42c2-a1e8-8454a9a28261	jhu-usc.edu_LGG.HumanMethylation450.6.lvl-3.TCGA-HT-7694-01A-11D-2254-05.gdc_hg38.txt	36171e53ab6e3308f6b7b441839eb0bb	141272415	released
b173f40c-98b1-44bf-bc67-aac4a39364db	b173f40c-98b1-44bf-bc67-aac4a39364db.vep.vcf.gz	9bc1e703a0a744be619d9b4fbd07e9ea	213259	released
3f60f1f5-34c9-4bf1-8370-8373051efe77	JIHAD_p_TCGASNP_215_219_N_GenomeWideSNP_6_F11_1148524.grch38.seg.v2.txt	c4cf1df7356e9f358d76b5fa8e6322b6	28822	released
e6382238-ebf8-4e15-b485-ed99a05ca043	e6382238-ebf8-4e15-b485-ed99a05ca043.vep.vcf.gz	98c12823c0a464c0c1e543acacf92d96	76378	released
9f4de4d8-d863-4597-9a14-edfe830b60b0	TCGA-WY-A85A-01A-02-TS2.8FB7964C-9858-434D-B4F2-75D151D5F592.svs	920201f96bb549027d5b50068e9174e4	269953821	released
1c5dbc21-d25e-42c8-8f7d-7bcbd3e20f01	1c5dbc21-d25e-42c8-8f7d-7bcbd3e20f01.vep.vcf.gz	8caa6ae05ce68af7f8939c22e3412b33	138854	released
3e0e72c2-3fdc-455e-aa56-65e0f818125c	TCGA-LGG.0c946a9a-7a5e-4c59-ba69-6fb5efc725d1.gene_level_copy_number.tsv	430d9efb3bfbd47f219446eecbf0e9cc	3482141	released
8f80286b-8db5-4da4-b1e9-113100cff6ab	C494.TCGA-HT-7472-10A-01D-2024-08.1_gdc_realn.bam	d3a7b566aff3a10c80a407058064bdb5	9035039658	released
c47c4675-c63c-4168-b4c8-9dd70c995379	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_B04_1343858.nocnv_grch38.seg.v2.txt	0484dc394085e57b4c734760cddf4bef	4846	released
74ab9597-d2aa-4772-abf4-26e8203c1419	74ab9597-d2aa-4772-abf4-26e8203c1419.vep.vcf.gz	26492f9347a1e210eaa8b6ffb48df771	79223	released
303bfb3c-248d-4ffa-a6ce-ca3d3471f8ee	nationwidechildrens.org_biospecimen.TCGA-HT-8558.xml	8d9af3424a44bd73998a611873c9ec94	56206	released
2821596b-af11-441e-beca-8d823633207e	C494.TCGA-DU-8167-10A-01D-2253-08.1_gdc_realn.bam	33232656d828c012b78978d87e6df285	11535653895	released
b6ce7caf-fd85-4cd2-8b40-6a323f1c412b	TCGA-LGG.24812c32-cef1-4ff8-8995-af04625055c8.ascat2.allelic_specific.seg.txt	01fba20f457e8857407a2c28c1807514	7692	released
965a92b0-dcf1-4376-bfd9-65100aa28817	TCGA-LGG.3735c117-90e7-4690-9c2a-17d77d37514c.gene_level_copy_number.tsv	7cd41ff3ad441724aeb4b325583ae740	3482107	released
dadcb18b-590e-4847-b691-ab1decca5fbe	dadcb18b-590e-4847-b691-ab1decca5fbe.vcf.gz	b9b6fc240dc4ba77aa978fc2cb2369d7	28404	released
f0507f45-d9b6-49a1-b626-612d9c84e0f5	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_B12_1343890.nocnv_grch38.seg.v2.txt	3973e3e48c576f463e161f5d31678244	3334	released
e4cd7f84-e3cc-43c0-8c8e-509b1fcec927	TCGA-VM-A8CA-01Z-00-DX5.424C74A2-33EE-4C5B-9D9B-630CC5D59A9F.svs	78144dc303b9764e66821a1202f54fc0	1796037491	released
2a843530-def0-4edc-8ee7-daed7c8364c4	cecb9503-5b1f-4a02-bbdf-9d0ae63de828.FPKM-UQ.txt.gz	b7d02eda0656e2a574ba9f1d538dd642	540175	released
c5e497d0-bc1d-43d9-a0c2-950733caa71d	ebb5c324-f44d-46aa-84c4-7ecf68a08abe.mirbase21.mirnas.quantification.txt	841d350c1b3d59c9c0068b1dd0be6eb8	50572	released
4d01220b-8ffc-4078-bc4b-5f06975cbfaf	MAPLE_p_TCGAb78_BrstRedo_SNP_N_GenomeWideSNP_6_D02_729604.nocnv_grch38.seg.v2.txt	f98b1d740b41763e476f6289eb920acc	13216	released
37c25786-2efa-4555-b45c-fcf32eacfa5f	37c25786-2efa-4555-b45c-fcf32eacfa5f.vcf.gz	bb2d4547ead647ab4f41c2e7c0ad5006	143843	released
aacc8ff2-be76-4ef0-ad4b-0045c8bf59fb	334a2712-5ae2-4f7c-bf48-f9101f5ecffe.htseq.counts.gz	7418fbd8223c2a4869a089f6c2be50b9	261751	released
bb261bd2-0716-40f1-9b52-627a97f5ab63	TCGA-HT-7601-01A-01-TS1.89850b25-7d0e-437a-a81b-038fda738de9.svs	742cbdfa37959eca7b0a90f6692e29d7	369182219	released
250cc0d2-b68a-47e4-9a46-5d70ce41db7a	nationwidechildrens.org_ssf.TCGA-HT-7877.xml	0c0dc58847bd46360f29f1bc8c845d5a	16830	released
43092f55-f0fe-41ae-90dd-367736f5d39b	TCGA-HT-7854-01A-11R-2255-13_mirna_gdc_realn.bam	ebbb70153c270b45ca9e75dfa3968822	154371956	released
fe2d8981-54d4-4461-a6dc-8698a8393d51	nationwidechildrens.org_clinical.TCGA-FG-6689.xml	18e044d8243ee3ab589c2e6dab56907d	58632	released
274a7fd1-c52a-4692-85ea-bfc66a73d175	TCGA-DU-6401-01A-01-TS1.23ce4d19-40b2-4a5b-9cd7-9f3cfc957e73.svs	436b6a7762bc77e15363d84d8d3d50a0	78880185	released
82baa4bc-b9a0-4adf-9d1e-45371e43b574	82baa4bc-b9a0-4adf-9d1e-45371e43b574.vcf.gz	00f9c64b6771fd7817706d231c4313f0	83750	released
29b33d0c-9dcd-4066-a9f4-d945b84a6946	29b33d0c-9dcd-4066-a9f4-d945b84a6946.vep.vcf.gz	80398074fac762c59f574891905cbd9f	332874	released
9727af9d-eb82-4886-850d-14a59ab8ec3b	9727af9d-eb82-4886-850d-14a59ab8ec3b.vep.vcf.gz	feb84c20630cec6ff0d88e6b7129187e	1543895	released
1e64c626-d07a-478a-863c-c43b0e76b924	TCGA-P5-A733-01A-01-TSA.C929D386-3FD5-47E4-9D15-7F52F1ACE9CD.svs	e96c5205249063fb3b72138b261e50d6	312792441	released
4461f48c-0b77-419c-b80f-9aa1898ea81b	CABAL_p_TCGA_b112_125_SNP_N_GenomeWideSNP_6_F03_780722.nocnv_grch38.seg.v2.txt	b70558eb7044073c40647630e800f155	2637	released
edfe5e7d-9758-47eb-a699-267e21da06fc	edfe5e7d-9758-47eb-a699-267e21da06fc.vcf.gz	7f759d0ddcce24f7e3c6754179b34ed7	35330	released
99e92038-f330-467b-97e0-49e67e2c4e36	nationwidechildrens.org_biospecimen.TCGA-CS-6670.xml	7885d80be67c546a0965c9c6a03131e6	61513	released
ae4b6442-8391-44c2-9e0e-0d3dc875f88c	TREAD_p_TCGA_b146_152_SNP_N_GenomeWideSNP_6_F12_809434.nocnv_grch38.seg.v2.txt	c957de258f45f1fcf7f378fc4bb4d892	6495	released
872a1d1d-3758-423c-a204-b8a58b29dd1d	TCGA-TQ-A7RJ-01A-11R-A342-13_mirna_gdc_realn.bam	f7474802f3bd2160c43da70b87cf60cf	154467322	released
c0cc4461-fff4-4aa9-90c8-ff85fb06aacb	TCGA-LGG.b2710ccd-6656-456b-b815-dbf393ee9aa4.gene_level_copy_number.tsv	64000646ef7c0bb34352292b30943e51	3482110	released
fde10455-60d7-4104-a54e-98035872f4e1	e60b8608-6122-4369-9128-8ba3c6372e4b.mirbase21.mirnas.quantification.txt	ab5b14866d1d95500c944365706e8570	50198	released
c33a9724-3523-4ae6-a52b-512b4bda5397	jhu-usc.edu_LGG.HumanMethylation450.16.lvl-3.TCGA-F6-A8O3-01A-11D-A368-05.gdc_hg38.txt	f730bb405feb4b124c64cd8074005200	141287039	released
1b238b01-eef8-44a1-9880-4b65acff2877	1b238b01-eef8-44a1-9880-4b65acff2877.vcf.gz	b4e1131efc05f452136e1b62e0661b44	206127	released
b9396cf9-64b3-4b59-931d-6f2e63822463	b9396cf9-64b3-4b59-931d-6f2e63822463.vep.vcf.gz	d40ee2a43491b4f4eaf76bca568fc776	2772780	released
ef639d60-e9bb-4e9d-9122-635fde77ea6b	37334beb-4cbb-46dd-9c78-fcce16a24821.mirbase21.isoforms.quantification.txt	6f96c8f688ec749894edb873c623c971	333673	released
b3ccd7af-8d9c-4a72-a852-8ca0fd1e6cf3	b3ccd7af-8d9c-4a72-a852-8ca0fd1e6cf3.vep.vcf.gz	c7a24bd5ad636b8173aa728442a7bdc0	68336	released
45622ffb-bc4f-4738-819b-eb0a2824c908	45622ffb-bc4f-4738-819b-eb0a2824c908.vep.vcf.gz	49b4395265daa168b9f5b4c5e0941240	175781	released
01c20426-1a90-4739-b59e-d5a711f3530f	TCGA-HW-7487-01A-01-TS1.5780176c-ee03-4e17-995b-62c74b569292.svs	84153ed5ebb8500c7cac7ae18c516325	81764499	released
c3dfb031-7f10-4e34-9f79-a7311930e02b	21f60d56-263b-42dd-a514-1ebf51e51f2e.mirbase21.mirnas.quantification.txt	c10865e79cb08d68b3b93a6d6e779230	50414	released
12c11f1b-754f-41b5-8acf-e14c1c203c69	12c11f1b-754f-41b5-8acf-e14c1c203c69.vep.vcf.gz	ef2bea908afd086680f02b5928a04f4e	1141720	released
f45b24c3-c184-4dff-8a01-e60aedca1107	DRIPS_p_TCGA_295_296_297_N_GenomeWideSNP_6_B06_1343894.grch38.seg.v2.txt	00a857638cf7967ccfd56ed0258293e5	32492	released
aa7413bb-5360-4a4a-b575-952b4d968839	2c387296-bdce-42aa-8b52-f36eb930ce19.FPKM.txt.gz	dca52cdc35d9a975903609ecca67161d	525684	released
4e7d5b0a-298f-4847-87ee-cb4b727fd5d7	nationwidechildrens.org_ssf.TCGA-S9-A7IZ.xml	e8fbe1103dc92b292d91368074408c1f	16306	released
a609f6df-1d38-4e7b-b99a-0edf1d5b2d65	nationwidechildrens.org_ssf.TCGA-HT-A5RA.xml	5f24cdf4d72f0d9df58bec27bdbf89bb	16090	released
e92f9cec-edf4-42bb-94b7-f78d8dc41943	e92f9cec-edf4-42bb-94b7-f78d8dc41943.vep.vcf.gz	e758b12aabf1bc1ab44e7275e114dbd0	62327	released
a0cc1c9d-db63-4f83-a7dd-ce70f09708e7	61ff3901-ac66-4d13-956b-d66d7f90551f.htseq.counts.gz	07194edf249d0562d5c12eae7d4da731	254246	released
a46ec3d1-4d53-4fca-8bcb-2438d9744334	5503f5cf-5fcd-4780-9d18-1500f25c986c.FPKM.txt.gz	7bcc67d11bb2a6b078e12e551ceeda12	526106	released
7b5620cf-ec6b-43b6-af59-6d81b968f40c	TCGA-DB-5270-01A-02-BS2.4cca32d3-c03d-4383-901e-8110fd63415a.svs	dd1f81118bc639ced8eda44527c23541	87108053	released
c9a6b862-df77-48b1-8f67-a7ef2150fef8	nationwidechildrens.org_biospecimen.TCGA-DU-A6S8.xml	5ecd2d3564cca51f05dddebc6f296324	53962	released
ddb2ca72-cf78-4bfc-9662-444bcbdada5d	TCGA-LGG.4866db60-7e1b-4399-a323-34c493b51437.gene_level_copy_number.tsv	f5e1d98057cac4de075c2260a13f19d8	3482233	released
d8d01c38-3ec2-4fd7-9f30-6f10e38ae256	d8d01c38-3ec2-4fd7-9f30-6f10e38ae256.vcf	7cce0c5b342d187bafb8fe94d047df20	677565	released
33471b9b-543f-4169-b69c-bdbdc8293bca	LEMUR_p_TCGA_116_163_164_183_N_GenomeWideSNP_6_E04_914534.nocnv_grch38.seg.v2.txt	c8072f473715d2b6671c2981eab8db95	7187	released
e7e64fb2-1e3c-4eaf-ab34-c7033f3b5637	2d10204b-9957-483b-8b73-e87f24942d53.FPKM.txt.gz	b0b7d0b0ede0e0d0d36c396a43382397	537605	released
73ff9209-4f37-4555-b504-d4c63eb07c9a	TCGA-LGG.75cd1945-9e65-4945-b754-49ab0146d9f3.ascat2.allelic_specific.seg.txt	9bddcac5121b089e27f89bbf9ae111f2	10357	released
61670d4d-1b0e-4ace-9fe9-ead590829148	d550e6a0-c834-40c5-92f1-bf53ffdc06ec.FPKM.txt.gz	ec0d3df1cf4e5a8c77b1d8b4e3acf9a9	523117	released
f9c8c2ea-f9fd-4ea1-921d-6dede4a2b639	nationwidechildrens.org_biospecimen.TCGA-P5-A736.xml	dce71187d1208d5cfc2777b1dda84fdf	60846	released
9dae2b48-78d9-49c1-a7cd-322508aacfde	9dae2b48-78d9-49c1-a7cd-322508aacfde.vep.vcf.gz	120d78c6b2704261d83cd0d7121afd41	1134876	released
0e1a9a0a-0021-4a40-bcf5-b084ce8ba230	TCGA-DU-6400-01A-01-BS1.43777e01-9b51-4bcf-bb80-4f88f1c475c9.svs	fc70f4ce25e98665ab825efe998545b6	37648723	released
